year,types_of_waste,etroi_establishments_number,generated_waste_quantity
2018,Used liquids (catalysts),5.0,0.3
2018, Catalysts used with dangerous substances,84.0,3.7
2018, Permanganates e.g. potassium permanganates,3661.0,129.1
2018, Chromates (potassium chromate potassium or sodium dichromates),3.0,0.0
2018, Peroxides,13.0,0.1
2018, oxidizing substances,4.0,0.1
2018, Liquid wastes with hazardous substances,299.0,22.0
2018, Watery liquid waterfalls (without 161001),291.0,65.3
2018, Water concentrate with dangerous substances,91.0,1.7
2018, Water Concentrate (without 161003),12.0,0.8
2018, Fire-fighting materials made from metallurgy. processes,13.0,5.5
2018, Fireproof Mat. made of metallurgical. Proc. (oh.161101),27.0,1.4
2018, Other clothing and fireproof materials,44.0,29.2
2018, Fireproof Mat. made of metallurgical. percent (oh.161103),220.0,446.4
2018, Fire-fighting materials made from non-metallurgy. Proc.,58.0,9.5
2018,Refractory mat. a. non-metallurgical process (oh.161105),131.0,36.5
2018,construction and demolition waste,3661.0,129.1
2018, concrete,809.0,343.1
2018, brick,231.0,30.7
2018, Tiles and Ceramics,215.0,21.2
2018, Mixtures from o. separate fractions v. concrete etc,257.0,76.9
2018, Mixes of concrete brick etc. (oh.170106),2577.0,626.3
2018, wooden,4372.0,208.6
2018, glasses,711.0,12.7
2018, plastic,804.0,25.6
2018, Glass plastic and wood with dangerous substances,964.0,49.7
2018, coal-based bituminous,227.0,93.7
2018, Bitumen mixtures (without 170301),483.0,187.5
2018, Kohltan oil and oil containing products,218.0,3.6
2018, Copper bronze brass,1264.0,21.5
2018, aluminum,2148.0,82.7
2018, white,115.0,1.5
2018, Zinc,74.0,1.1
2018, Iron and Steel,4700.0,1243.0
2018, tin,47.0,0.3
2018, mixed metals,2176.0,210.2
2018,metallabs containing hazardous substances,112.0,4.3
2018, Cables that contain oil coal tar etc. substances incl.,141.0,4.1
2018, Cable (OH 170410),2210.0,32.6
2018, Soil and rocks that contain hazardous substances,234.0,432.3
2018, Soil and Stones (OH 170503),760.0,2687.2
2018, Dredged material which contains dangerous substances,5.0,0.5
2018, Dredged material (without 170505),26.0,13.3
2018, Track Ballast the dangerous stuff contained,17.0,77.5
2018, Track ballast (OH 170507),46.0,367.7
2018, Damp material that contains asbestos,32.0,0.9
2018, Different insulation material,1936.0,26.2
2018, Insulation material (oh 170601 and 170603),649.0,14.2
2018, asbestos containing materials,693.0,17.8
2018, De-cleaned building materials on a plaster basis,13.0,0.4
2018, Gypsum-based building materials (oh 170801),617.0,43.2
2018, Build-and-Breakdown Falls which contain quicksilver,8.0,2.6
2018,Construction and demolition waste that contain PCBs,26.0,0.9
2018, Other construction and demolition cases,131.0,5.9
2018, Mixed construction and demolition waste (oh.170901-170903),3661.0,129.1
2018,Fall from the medical care,3661.0,129.1
2018, Sharp or sharp objects (outside 180103),76.0,0.7
2018, Body parts organs blood preservation (other 180103),530.0,3.4
2018, Waste (esp. requirement from infection prevention sight),734.0,6.3
2018, Wraps plaster wraps wash one-way clothing diapers,728.0,253.7
2018, Chemicals which consist of dangerous substances,75.0,1.9
2018, Chemicals (without 180106),21.0,2.3
2018, Cytotox. and cytostatic drugs for humans,495.0,1.5
2018, Medicines (without 180108),142.0,8.0
2018, Amalgam cases from dentistry,8.0,0.0
2018, Point or sharp objects (one 180202),3661.0,129.1
2018, Waste (esp. requirement from infection prevention sight),54.0,0.5
2018, Waste (without special requirements for an infection-prevention view),38.0,1.8
2018, Chemicals which consist of dangerous substances,5.0,0.0
2018, Chemicals (without 180205),3661.0,129.1
2018, Cytotoxic and cytostatic drugs for animals,3661.0,129.1
2018, Medicines (OH 180207),5.0,0.1
2018,Waste from waste treatment facilities etc,3661.0,129.1
2018, Combustion pyrolysis: iron parts a.rust and boiler ash,4.0,1.2
2018, Combustion.Pyrolysis: Filter cake from gas treated.,6.0,24.6
2018, Combustion pyrolysis: Aqueous liquid waste from exhaust gas tank,12.0,18.3
2018, Incineration pyrolysis: Solid waste a. To install exhaust gas treatment.,16.0,34.3
2018, Combustion pyrolysis: Gebr. Activated charcoal a. To install exhaust gas treatment,7.0,0.8
2018, Combustion pyrolysis: bottom ash boiler ash slag,27.0,118.6
2018, Roast and boiler ash as well as slag (oh.190111),31.0,348.7
2018, Combustion. Pyrolysis: Filter dust with danger. St.,20.0,68.2
2018, Filter dust (without 190113),5.0,0.0
2018,Combustion pyrolysis: Boiler dust with hazardous fabrics,3.0,1.5
2018, Boiler Dust (OH 190115),3661.0,129.1
2018, Pyrolysis cases that contain hazardous substances,3.0,0.4
2018, Pyrolysis seeds (without 190117),3661.0,129.1
2018, Combustion.Pyrolysis:Sands from fluidized bed combustion,3661.0,129.1
2018, Burning Pyrolysis of Fallen: Attack Fallen,3661.0,129.1
2018, The previously mixed falls are not dangerous. Falling,3.0,0.1
2018, Premixed waste with at least one in danger,11.0,1.6
2018, Sludge from the physical-chemical treatment,157.0,26.3
2018, mud a. physical-chemical treatment (oh.190205),25.0,3.5
2018, Oil and Concentrate from Extraction Processes,67.0,16.4
2018, Floating incident falls with danger. substances,4.0,3.5
2018, Festivities with dangerous substances,3661.0,129.1
2018, Combustible waste (oh 190208 and 190209),3661.0,129.1
2018,Other items that contain hazardous substances,4.0,0.0
2018, Physics-Chem. Treatment of waste: waste,3661.0,129.1
2018, Products resulting from waste treatment,3661.0,129.1
2018, As dangerous. inserted parts. stabilized dep.,3661.0,129.1
2018, Stabilized Cases (oh 190304),3661.0,129.1
2018, Solidified ones classified as fermenting,3661.0,129.1
2018, Solidified waste (oh 190306),5.0,0.7
2018, Glazed Affall,4.0,0.0
2018, Filter dust and waste from the exhaust gas treatment,3661.0,129.1
2018, Non-vitrified solid phase,3661.0,129.1
2018, Wet liquid waste from the temper,3661.0,129.1
2018, Non-composted fractions from municipal waste,3661.0,129.1
2018, Non-composted fraction v. tier.u.plantzl.Abf.,3661.0,129.1
2018, Out of specification compost,3661.0,129.1
2018, Absences and nothing differentiable,3661.0,129.1
2018, Compost (specified),3661.0,129.1
2018, Fluids from the treatment of collapsed lungs,3661.0,129.1
2018, Digestate/sludge from tank v.municipal waste,3661.0,129.1
2018, Liquids from well. v. animal and plant fall,3661.0,129.1
2018, Fermentation residue/sludge a. Container for animal and plant waste,3661.0,129.1
2018, Anaerobic Treatment of Fall: Fall and,3661.0,129.1
2018, Landfill leachate the danger. Contents,3661.0,129.1
2018, Landfill leachate (OH 190702),7.0,190.0
2018, Sieve and rake residues,116.0,14.9
2018, Sand trap residues,151.0,28.2
2018, Sludge from the treatment v. municipal waste water,3661.0,129.1
2018, Ion exchange resins added or used,62.0,0.4
2018, Solutions and sludges from regeneration v. ion exchange,5.0,18.7
2018, Heavy metal effluents from membrane systems,3661.0,129.1
2018, Fat and oil mixtures from oil separators (edible oils),262.0,19.7
2018,Grease and oil mixtures from oil separators (oh.190809),16.0,0.7
2018, Sludge from biol.Trendment of industr.Awnwater,23.0,350.1
2018, mud a. biol.beh.v.industr.wastewater (oh.190811),66.0,213.2
2018, Shells with danger. Stuff from industrial wastewater,139.0,164.9
2018, Sludge from industrial water purifier (one 190813),291.0,89.4
2018, sewage treatment plants,13.0,4.9
2018, Solid waste from primary filtration and screen residues,41.0,2.7
2018, slime from the water clarification,143.0,100.6
2018, Sludge from the decarbonization,36.0,83.2
2018, Used activated carbon,75.0,5.6
2018, Gelled or used ion exchange resins,100.0,1.5
2018, Solutions and sludges from regeneration v. ion exchange,5.0,18.7
2018, Industrial water: waste nec,8.0,5.6
2018, Iron and steel waste,63.0,13.6
2018, non-ferrous metal waste,29.0,3.5
2018, Shredderlight fractions and dust,3661.0,129.1
2018,Shredderlight fractions and dust (one 191003),10.0,0.7
2018, Other facts the danger. Ingredients,3661.0,129.1
2018, Other Fractions (oh 191005),3.0,3.1
2018, Tool preparation: Used Filtertone,11.0,1.6
2018, Alcohol Preparation: Acidity,3661.0,129.1
2018, Oil Treatment: Wet Liquid Wastes,3661.0,129.1
2018, Waste oil processing: Abf.ad fuel cleaning with bases,3661.0,129.1
2018, Waste oil processing: sludge (in-house waste water treatment),6.0,0.1
2018, sludge from operational Waste water treatment (oh.191105),7.0,0.3
2018, High purity cleaning: Waste from exhaust gas cleaning,3661.0,129.1
2018, fall out,3.0,0.1
2018, Base oil (extract material for lubricant) (SK),3661.0,129.1
2018, Lubricant (SS),3.0,0.0
2018, Middle distillate component,3661.0,129.1
2018, Heat oil light (including diesel) (HL),3661.0,129.1
2018, Heavy Oil Component,3661.0,129.1
2018,Heavy oil (HS),3661.0,129.1
2018, Mech. Abscess treatment: Paper Paper not diff.,199.0,48.8
2018, Mech.Avoid treatment: Lower Sort (Group I),12.0,5.2
2018, Mech.Affall treatment: medium varieties (group II),10.0,5.7
2018, Mech.Affect Treatment: Better Varieties (Group III),4.0,1.0
2018, Mech.Accident treatment: Strong varieties (Gr.IV),3661.0,129.1
2018, Mech.Avulsion Treatment: Special Sort (Group V),3.0,0.1
2018, Mech.waste treatment:Isonmetal,359.0,107.5
2018, Mech. Fall treatment: Non-iron metals,134.0,11.3
2018, Mech.Absorption treatment: Plastic and Gum,312.0,37.5
2018, Mech. Fall treatment: Glass not differentiable,20.0,76.8
2018, Mechanical case treatment: white glass,20.0,7.0
2018, Mech. Fall Treatment: Brown Glass,10.0,0.9
2018, Mechanical waste handling: green glass,16.0,0.8
2018, Mech. Fall Treatment: Broken Glass,3.0,0.1
2018,Mech.Fall treatment: Mixed glass,15.0,3.8
2018, Mech.falltreatment: Wood with dangerous. fabrics,6.0,4.2
2018, wood (without 191206),66.0,24.3
2018, Mech.Fall treatment:Textile,14.0,0.7
2018, Mech.Downfall treatment: Mineral (Sand Stone),50.0,23.6
2018, Devices for use in the streets. Road construction,3661.0,129.1
2018, Products for use in other earthworks,3661.0,129.1
2018, Products for use in concrete mixing plants,3661.0,129.1
2018, Products for use in asphalt mixing plants,3661.0,129.1
2018, products for other uses,3661.0,129.1
2018, Hot mix for road and sidewalk construction,3661.0,129.1
2018, Burnable debris,40.0,28.5
2018, Other waste (including material mixtures),16.0,5.6
2018, Other waste (oh 191211),168.0,120.2
2018, Feast wastes from soil remediation,3.0,0.1
2018, Celebrations from soil remediation (oh.191301),3.0,7.3
2018, Sludge from the remediation of soil,3661.0,129.1
2018, Sludge from the cleaning of soil (oh.191303),3661.0,129.1
2018, Sludge from the remediation of groundwater,8.0,0.3
2018, Sludge from groundwater remediation (oh.191305),3.0,0.1
2018, Aqueous waste and concentrates from groundwater remediation.,3661.0,129.1
2018, Aqueous waste and conc. a.Ground water san. (oh.191307),3661.0,129.1
2018,Municipal waste (household waste and similar waste),3661.0,129.1
2018, paper and paper,10042.0,1488.6
2018, glasses,1195.0,93.5
2018, Biologically Aerated Kitchens and Canteens,3959.0,214.7
2018, clothing,21.0,0.1
2018, textiles,71.0,2.5
2018, Solvent,252.0,0.4
2018, acid,222.0,0.2
2018, Lye,183.0,0.5
2018, photochemicals,50.0,0.1
2018, pesticides,54.0,0.0
2018, Fluorescent tubes and quicksilver-containing droplets,5401.0,10.3
2018,Used equipment with fluorochloric water materials,651.0,1.3
2018, edible oils and fats,736.0,12.6
2018, Oil and fats (without 200125),106.0,0.6
2018, Colour print adhesives and fine-grained,335.0,1.9
2018, Colors printing inks adhesives synthetic resins (oh.200127),93.0,0.4
2018, Cleaning agents that contain hazardous substances,113.0,0.3
2018, Detergents (without 200129),44.0,0.1
2018, Cytotoxic and cytostatic drugs,5.0,0.0
2018, Medicines (OH 200131),90.0,4.3
2018, Batteries and Accumulators (160601-160603),1234.0,0.9
2018, Batteries and Accumulators (without 200133),306.0,0.4
2018, Used electrical appliances (oh.200121200123),4052.0,25.4
2018, Used electrical equipment (oh.200121200123200135),1544.0,10.3
2018, Wood which contains dangerous substances,38.0,1.8
2018, Wood (Without 200137),1101.0,79.8
2018, plastic,3197.0,197.8
2018, metals,4992.0,1088.5
2018, Waste from the cleaning of hornstones,3661.0,129.1
2018, Other fractions,3661.0,129.1
2018, Other fractions and not differentiable,58.0,5.2
2018, Mixed commodities without light packaging,30.0,0.6
2018, biologically degradable wastes,4546.0,187.9
2018, Boden and Stone,72.0,8.7
2018, Other non-biologically abductable wastes,19.0,0.6
2018, Mixed municipal waste cannot be differentiated,3832.0,345.2
2018, household waste,3487.0,207.1
2018, household business activities,10391.0,1030.9
2018, Fall from the Biobin,578.0,19.8
2018, market waste,38.0,4.8
2018, street court,485.0,32.2
2018, fecal sludge,239.0,31.6
2018, Waste from sewer cleaning,151.0,8.7
2018, bulky waste,2296.0,51.1
2018, municipal waste,91.0,4.5
2018,dangerous accidents,3661.0,129.1
