Year,Industry Code,Industry,EAV code,Waste Description,Number Of Waste Generators,Volumes Of Waste (1000t),Volumes Of Waste Generated By Primary Producers (1000t)
2012,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-20,Municipal waste (household waste and similar waste),,,
2012,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",,In total,300.0,415.9,226.2
2012,WZ08-24,Metal Production And Processing,EAV-01,Waste from the extraction of mineral resources,,,
2012,WZ08-24,Metal Production And Processing,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-24,Metal Production And Processing,EAV-03,"Waste from woodworking, etc.",,,
2012,WZ08-24,Metal Production And Processing,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-24,Metal Production And Processing,EAV-05,"Waste from petroleum refining, natural gas purification",6.0,3.7,3.7
2012,WZ08-24,Metal Production And Processing,EAV-06,Waste from inorganic chemical processes,83.0,76.1,37.7
2012,WZ08-24,Metal Production And Processing,EAV-07,Waste from organic chemical processes,38.0,2.7,2.7
2012,WZ08-24,Metal Production And Processing,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",33.0,3.1,3.1
2012,WZ08-24,Metal Production And Processing,EAV-09,Waste from the photographic industry,,,
2012,WZ08-24,Metal Production And Processing,EAV-10,Waste from thermal processes,161.0,601.7,502.8
2012,WZ08-24,Metal Production And Processing,EAV-11,Waste from chemical surface treatment,180.0,218.7,217.5
2012,WZ08-24,Metal Production And Processing,EAV-12,Waste from mechanical shaping processes,303.0,119.5,116.4
2012,WZ08-24,Metal Production And Processing,EAV-13,waste oil and liquid fuel waste,156.0,26.1,25.8
2012,WZ08-24,Metal Production And Processing,EAV-14,"Waste from organic solvents, coolants",29.0,1.7,1.7
2012,WZ08-24,Metal Production And Processing,EAV-15,"Packaging waste, absorbent masses, wipes",187.0,11.6,11.2
2012,WZ08-24,Metal Production And Processing,EAV-16,Waste not included elsewhere in the inventory,102.0,28.0,27.0
2012,WZ08-24,Metal Production And Processing,EAV-17,Construction and demolition waste,100.0,66.9,66.8
2012,WZ08-24,Metal Production And Processing,EAV-18,Waste from medical supplies,,,
2012,WZ08-24,Metal Production And Processing,EAV-19,Waste from waste treatment plants e.g.,66.0,80.1,78.1
2012,WZ08-24,Metal Production And Processing,EAV-20,Municipal waste (household waste and similar waste),6.0,0.3,0.3
2012,WZ08-24,Metal Production And Processing,,In total,567.0,1241.4,1096.1
2012,WZ08-25,Manufacture Of Metal Products,EAV-01,Waste from the extraction of mineral resources,,,
2012,WZ08-25,Manufacture Of Metal Products,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-25,Manufacture Of Metal Products,EAV-03,"Waste from wood processing, etc.",,,
2012,WZ08-25,Manufacture Of Metal Products,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-25,Manufacture Of Metal Products,EAV-05,"Waste from petroleum refining, natural gas purification",5.0,0.6,0.6
2012,WZ08-25,Manufacture Of Metal Products,EAV-06,Waste from inorganic chemical processes,117.0,14.8,14.8
2012,WZ08-25,Manufacture Of Metal Products,EAV-07,Waste from organic chemical processes,57.0,7.7,6.9
2012,WZ08-25,Manufacture Of Metal Products,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",114.0,5.7,5.7
2012,WZ08-25,Manufacture Of Metal Products,EAV-09,Waste from the photographic industry,,,
2012,WZ08-25,Manufacture Of Metal Products,EAV-10,Waste from thermal processes,29.0,8.3,8.3
2012,WZ08-25,Manufacture Of Metal Products,EAV-11,Waste from chemical surface treatment,803.0,125.4,125.4
2012,WZ08-25,Manufacture Of Metal Products,EAV-12,Waste from mechanical shaping processes,805.0,101.4,101.3
2012,WZ08-25,Manufacture Of Metal Products,EAV-13,Oil waste and liquid fuel waste,233.0,18.8,18.8
2012,WZ08-25,Manufacture Of Metal Products,EAV-14,"Waste from organic solvents, coolants",28.0,1.1,1.1
2012,WZ08-25,Manufacture Of Metal Products,EAV-15,"Packaging waste, absorbent masses, wipes",203.0,5.2,5.1
2012,WZ08-25,Manufacture Of Metal Products,EAV-16,Waste not included elsewhere in the inventory,96.0,12.5,11.8
2012,WZ08-25,Manufacture Of Metal Products,EAV-17,Construction and demolition waste,87.0,24.4,24.0
2012,WZ08-25,Manufacture Of Metal Products,EAV-18,Waste from medical care,,,
2012,WZ08-25,Manufacture Of Metal Products,EAV-19,"Waste from waste treatment plants, etc.",121.0,9.0,9.0
2012,WZ08-25,Manufacture Of Metal Products,EAV-20,Municipal waste (household waste and similar waste),5.0,0.1,0.1
2012,WZ08-25,Manufacture Of Metal Products,,In total,1760.0,334.9,332.8
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-01,waste from the extraction of mineral resources,,,
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-03,"Waste from wood processing, etc.",,,
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-06,Waste from inorganic chemical processes,73.0,23.9,23.9
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-07,Waste from organic chemical processes,62.0,1.6,1.6
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",61.0,2.3,2.3
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-09,Waste from the photographic industry,,,
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-10,Waste from thermal processes,35.0,4.3,4.3
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-11,Waste from chemical surface treatment,188.0,33.3,33.3
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-12,Waste from mechanical shaping processes,194.0,17.3,17.3
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-13,Oil waste and liquid fuel waste,46.0,2.8,2.8
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-14,"Waste from organic solvents, coolants",43.0,4.2,4.2
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-15,"Packaging waste, absorbent masses, wipes",96.0,1.7,1.7
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-16,Waste not included elsewhere in the inventory,69.0,11.8,11.8
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-17,Construction and demolition waste,75.0,20.5,20.5
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-18,Waste from medical care,,,
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-19,"Waste from waste treatment plants, etc.",40.0,2.5,2.5
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,EAV-20,Municipal waste (household waste and similar waste),4.0,0.8,0.8
2012,WZ08-26-01,Production Of Dv Devices And Electronics Equipments,,In total,481.0,127.6,127.6
2012,WZ08-28,Mechanical Engineering,EAV-01,waste from the extraction of mineral resources,,,
2012,WZ08-28,Mechanical Engineering,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-28,Mechanical Engineering,EAV-03,"Waste from woodworking, etc.",,,
2012,WZ08-28,Mechanical Engineering,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-28,Mechanical Engineering,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2012,WZ08-28,Mechanical Engineering,EAV-06,Waste from inorganic chemical processes,52.0,3.2,3.2
2012,WZ08-28,Mechanical Engineering,EAV-07,Waste from organic chemical processes,61.0,4.7,4.7
2012,WZ08-28,Mechanical Engineering,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",96.0,3.1,3.1
2012,WZ08-28,Mechanical Engineering,EAV-09,Waste from the photographic industry,,,
2012,WZ08-28,Mechanical Engineering,EAV-10,Waste from thermal processes,27.0,4.6,4.6
2012,WZ08-28,Mechanical Engineering,EAV-11,Waste from chemical surface treatment,217.0,17.7,17.6
2012,WZ08-28,Mechanical Engineering,EAV-12,Waste from mechanical shaping processes,825.0,155.3,153.3
2012,WZ08-28,Mechanical Engineering,EAV-13,waste oil and liquid fuel waste,201.0,15.1,15.1
2012,WZ08-28,Mechanical Engineering,EAV-14,"Waste from organic solvents, coolants",33.0,1.0,0.7
2012,WZ08-28,Mechanical Engineering,EAV-15,"Packaging waste, absorbent masses, wipes",218.0,6.6,6.6
2012,WZ08-28,Mechanical Engineering,EAV-16,Waste not included elsewhere in the inventory,80.0,4.6,4.5
2012,WZ08-28,Mechanical Engineering,EAV-17,construction and demolition waste,88.0,21.3,21.3
2012,WZ08-28,Mechanical Engineering,EAV-18,Waste from medical supplies,,,
2012,WZ08-28,Mechanical Engineering,EAV-19,"Waste from waste treatment plants, etc.",46.0,8.2,8.2
2012,WZ08-28,Mechanical Engineering,EAV-20,Municipal waste (household waste and similar waste),7.0,0.2,0.2
2012,WZ08-28,Mechanical Engineering,,In total,1081.0,245.8,243.2
2012,WZ08-29-01,Vehicle Construction,EAV-01,waste from the extraction of mineral resources,,,
2012,WZ08-29-01,Vehicle Construction,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-29-01,Vehicle Construction,EAV-03,"Waste from wood processing, etc.",,,
2012,WZ08-29-01,Vehicle Construction,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-29-01,Vehicle Construction,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2012,WZ08-29-01,Vehicle Construction,EAV-06,Waste from inorganic chemical processes,52.0,7.3,7.3
2012,WZ08-29-01,Vehicle Construction,EAV-07,Waste from organic chemical processes,87.0,11.9,11.9
2012,WZ08-29-01,Vehicle Construction,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",153.0,30.5,30.5
2012,WZ08-29-01,Vehicle Construction,EAV-09,Waste from the photographic industry,,,
2012,WZ08-29-01,Vehicle Construction,EAV-10,Waste from thermal processes,24.0,27.1,27.1
2012,WZ08-29-01,Vehicle Construction,EAV-11,Waste from chemical surface treatment,157.0,32.7,32.7
2012,WZ08-29-01,Vehicle Construction,EAV-12,Waste from mechanical shaping processes,316.0,116.3,116.3
2012,WZ08-29-01,Vehicle Construction,EAV-13,waste oil and liquid fuel waste,177.0,29.7,29.7
2012,WZ08-29-01,Vehicle Construction,EAV-14,"Waste from organic solvents, coolants",54.0,2.5,2.5
2012,WZ08-29-01,Vehicle Construction,EAV-15,"Packaging waste, absorbent masses, wipes",194.0,16.0,16.0
2012,WZ08-29-01,Vehicle Construction,EAV-16,Waste not included elsewhere in the inventory,102.0,11.0,11.0
2012,WZ08-29-01,Vehicle Construction,EAV-17,construction and demolition waste,93.0,68.2,68.2
2012,WZ08-29-01,Vehicle Construction,EAV-18,Waste from medical supplies,,,
2012,WZ08-29-01,Vehicle Construction,EAV-19,Waste from waste treatment plants e.g.,52.0,16.2,16.2
2012,WZ08-29-01,Vehicle Construction,EAV-20,Municipal waste (household waste and similar waste),11.0,0.3,0.3
2012,WZ08-29-01,Vehicle Construction,,In total,533.0,369.8,369.7
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-01,waste from the extraction of mineral resources,,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-03,"Waste from wood processing, etc.",,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-06,Waste from inorganic chemical processes,13.0,0.9,0.9
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-07,Waste from organic chemical processes,33.0,6.2,6.2
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",52.0,2.4,2.4
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-09,Waste from the photographic industry,,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-10,Waste from thermal processes,7.0,0.2,0.2
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-11,Waste from chemical surface treatment,54.0,3.2,3.2
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-12,Waste from mechanical shaping processes,51.0,2.4,2.4
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-13,Oil waste and liquid fuel waste,8.0,0.2,0.2
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-14,"Waste from organic solvents, coolants",7.0,0.2,0.2
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-15,"Packaging waste, absorbents, wipes",13.0,0.3,0.3
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-16,Waste not included elsewhere in the inventory,11.0,1.7,1.7
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-17,construction and demolition waste,15.0,0.4,0.4
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-18,Waste from medical supplies,,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-19,Waste from waste treatment plants e.g.,9.0,0.3,0.3
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,EAV-20,Municipal waste (household waste and similar waste),,,
2012,WZ08-31-02,Manufacture Of Furniture And Other Goods,,In total,178.0,18.9,18.9
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-01,Waste from the extraction of mineral resources,,,
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-03,"Waste from woodworking, etc.",,,
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-06,Waste from inorganic chemical processes,4.0,0.1,0.1
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-07,Waste from organic chemical processes,7.0,0.2,0.2
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",11.0,0.6,0.6
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-09,Waste from the photographic industry,,,
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-10,Waste from thermal processes,3.0,0.2,0.2
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-11,Waste from chemical surface treatment,19.0,2.4,2.4
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-12,Waste from mechanical shaping processes,54.0,3.7,3.7
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-13,Oil waste and liquid fuel waste,60.0,7.0,6.8
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-14,"Waste from organic solvents, coolants",3.0,0.0,0.0
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-15,"Packaging waste, absorbent masses, wipes",24.0,0.5,0.5
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-16,Waste not included elsewhere in the inventory,58.0,83.4,83.3
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-17,Construction and demolition waste,40.0,26.7,26.7
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-18,Waste from medical supplies,,,
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-19,"Waste from waste treatment plants, etc.",10.0,0.4,0.4
2012,WZ08-33,Repair And Installation Of Mash And Equipment,EAV-20,Municipal waste (household waste and similar waste),4.0,0.0,0.0
2012,WZ08-33,Repair And Installation Of Mash And Equipment,,In total,170.0,125.3,125.0
2012,WZ08-D,Power Supply,EAV-01,waste from the extraction of mineral resources,,,
2012,WZ08-D,Power Supply,EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-D,Power Supply,EAV-03,"Waste from wood processing, etc.",,,
2012,WZ08-D,Power Supply,EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-D,Power Supply,EAV-05,"Waste from petroleum refining, natural gas purification",9.0,0.5,0.5
2012,WZ08-D,Power Supply,EAV-06,Waste from inorganic chemical processes,9.0,0.8,0.8
2012,WZ08-D,Power Supply,EAV-07,Waste from organic chemical processes,15.0,2.1,2.1
2012,WZ08-D,Power Supply,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",13.0,0.2,0.2
2012,WZ08-D,Power Supply,EAV-09,Waste from the photographic industry,,,
2012,WZ08-D,Power Supply,EAV-10,Waste from thermal processes,54.0,77.7,77.7
2012,WZ08-D,Power Supply,EAV-11,Waste from chemical surface treatment,7.0,0.8,0.8
2012,WZ08-D,Power Supply,EAV-12,Waste from mechanical shaping processes,40.0,5.3,5.2
2012,WZ08-D,Power Supply,EAV-13,waste oil and liquid fuel waste,208.0,19.8,19.2
2012,WZ08-D,Power Supply,EAV-14,"Waste from organic solvents, coolants",10.0,0.1,0.1
2012,WZ08-D,Power Supply,EAV-15,"Packaging waste, absorbents, wipes",45.0,0.8,0.8
2012,WZ08-D,Power Supply,EAV-16,Waste not included elsewhere in the inventory,210.0,25.8,25.5
2012,WZ08-D,Power Supply,EAV-17,Construction and demolition waste,397.0,532.9,532.6
2012,WZ08-D,Power Supply,EAV-18,Waste from medical care,,,
2012,WZ08-D,Power Supply,EAV-19,Waste from waste treatment plants e.g.,91.0,948.5,686.2
2012,WZ08-D,Power Supply,EAV-20,Municipal waste (household waste and similar waste),6.0,0.1,0.1
2012,WZ08-D,Power Supply,,In total,697.0,1615.4,1351.8
2012,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-01,Waste from the extraction of mineral resources,7.0,1.8,0.5
2012,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-02,"Waste from agriculture, forestry, etc.",,,
2012,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-03,"Waste from woodworking, etc.",15.0,0.4,0.3
2012,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-04,"Waste from the leather, fur and textile industries",,,
2012,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-05,"Waste from petroleum refining, natural gas purification",30.0,3.4,1.4
