Year,Industry Code,Industry,EAV Code,Waste Description,Waste Quantities Produced by Primary Producers,Unknown Value 1,Metric Tons,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-10,Waste from thermal processes,57,10,9,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-11,Waste from chemical surface processing,19,8,7,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-12,Waste from processes of the mechanical design,44,4,0,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-13,Oil waste and waste from liquid fuels,65,4,5,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-14,"Waste from organic solvents, coolants",,,,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-15,"Packaging drop, upright masses, wipes",49,1,1,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-16,"Waste, not listed elsewhere in the directory",50,24,0,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-17,Construction and demolition waste,118,177,9,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-18,Waste from medical care,,,,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-19,"Waste from waste treatment plants, etc.",13,2,0,,,
2011,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2011,WZ08-24,Metal generation and processing,EAV-01,Waste from the extraction of mineral resources,,,,,,
2011,WZ08-24,Metal generation and processing,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2011,WZ08-24,Metal generation and processing,EAV-03,"Waste from woodworking, among others,",,,,,,
2011,WZ08-24,Metal generation and processing,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2011,WZ08-24,Metal generation and processing,EAV-05,"Waste from oil refinement, natural gas cleaning",7,3,8,,,
2011,WZ08-24,Metal generation and processing,EAV-06,Waste from inorganic-chemical processes,89,55,7,,,
2011,WZ08-24,Metal generation and processing,EAV-07,Waste from organic-chemical processes,42,3,3,,,
2011,WZ08-24,Metal generation and processing,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",33,3,2,,,
2011,WZ08-24,Metal generation and processing,EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-24,Metal generation and processing,EAV-10,Waste from thermal processes,165,504,3,,,
2011,WZ08-24,Metal generation and processing,EAV-11,Waste from chemical surface processing,186,230,7,,,
2011,WZ08-24,Metal generation and processing,EAV-12,Waste from processes of the mechanical design,304,114,7,,,
2011,WZ08-24,Metal generation and processing,EAV-13,Oil waste and waste from liquid fuels,159,27,5,,,
2011,WZ08-24,Metal generation and processing,EAV-14,"Waste from organic solvents, coolants",31,1,6,,,
2011,WZ08-24,Metal generation and processing,EAV-15,"Packaging drop, upright masses, wipes",189,13,1,,,
2011,WZ08-24,Metal generation and processing,EAV-16,"Waste, not listed elsewhere in the directory",103,26,4,,,
2011,WZ08-24,Metal generation and processing,EAV-17,Construction and demolition waste,103,105,5,,,
2011,WZ08-24,Metal generation and processing,EAV-18,Waste from medical care,,,,,,
2011,WZ08-24,Metal generation and processing,EAV-19,"Waste from waste treatment plants, etc.",59,71,8,,,
2011,WZ08-24,Metal generation and processing,EAV-20,"Settlement waste (budget waste, etc. Waste)",5,0,1,,,
,,,,,,,,,,
2011,WZ08-25,Production of metal products,EAV-01,Waste from the extraction of mineral resources,,,,,,
2011,WZ08-25,Production of metal products,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2011,WZ08-25,Production of metal products,EAV-03,"Waste from woodworking, among others,",,,,,,
2011,WZ08-25,Production of metal products,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2011,WZ08-25,Production of metal products,EAV-05,"Waste from oil refinement, natural gas cleaning",5,0,6,,,
2011,WZ08-25,Production of metal products,EAV-06,Waste from inorganic-chemical processes,121,15,1,,,
2011,WZ08-25,Production of metal products,EAV-07,Waste from organic-chemical processes,53,6,2,,,
2011,WZ08-25,Production of metal products,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",119,6,1,,,
2011,WZ08-25,Production of metal products,EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-25,Production of metal products,EAV-10,Waste from thermal processes,28,6,6,,,
2011,WZ08-25,Production of metal products,EAV-11,Waste from chemical surface processing,783,130,9,,,
2011,WZ08-25,Production of metal products,EAV-12,Waste from processes of the mechanical design,791,100,7,,,
2011,WZ08-25,Production of metal products,EAV-13,Oil waste and waste from liquid fuels,220,18,9,,,
2011,WZ08-25,Production of metal products,EAV-14,"Waste from organic solvents, coolants",30,1,1,,,
2011,WZ08-25,Production of metal products,EAV-15,"Packaging drop, upright masses, wipes",205,5,1,,,
2011,WZ08-25,Production of metal products,EAV-16,"Waste, not listed elsewhere in the directory",98,14,3,,,
2011,WZ08-25,Production of metal products,EAV-17,Construction and demolition waste,110,52,3,,,
2011,WZ08-25,Production of metal products,EAV-18,Waste from medical care,,,,,,
2011,WZ08-25,Production of metal products,EAV-19,"Waste from waste treatment plants, etc.",129,9,6,,,
2011,WZ08-25,Production of metal products,EAV-20,"Settlement waste (budget waste, etc. Waste)",3,0,1,,,
,,,,,,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-01,Waste from the extraction of mineral resources,,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-03,"Waste from woodworking, among others,",,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-06,Waste from inorganic-chemical processes,79,19,2,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-07,Waste from organic-chemical processes,69,3,4,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",61,1,5,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-10,Waste from thermal processes,42,4,1,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-11,Waste from chemical surface processing,180,38,7,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-12,Waste from processes of the mechanical design,192,16,7,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-13,Oil waste and waste from liquid fuels,58,3,3,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-14,"Waste from organic solvents, coolants",45,3,9,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-15,"Packaging drop, upright masses, wipes",100,1,8,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-16,"Waste, not listed elsewhere in the directory",60,10,3,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-17,Construction and demolition waste,72,58,3,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-18,Waste from medical care,,,,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-19,"Waste from waste treatment plants, etc.",41,2,9,,,
2011,WZ08-26-01,Manufacturing of data processing equipment and electrical devices.,EAV-20,"Settlement waste (budget waste, etc. Waste)",6,1,2,,,
,,,,,,,,,,
2011,WZ08-28,mechanical engineering,EAV-01,Waste from the extraction of mineral resources,,,,,,
2011,WZ08-28,mechanical engineering,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2011,WZ08-28,mechanical engineering,EAV-03,"Waste from woodworking, among others,",,,,,,
2011,WZ08-28,mechanical engineering,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2011,WZ08-28,mechanical engineering,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2011,WZ08-28,mechanical engineering,EAV-06,Waste from inorganic-chemical processes,54,3,6,,,
2011,WZ08-28,mechanical engineering,EAV-07,Waste from organic-chemical processes,66,4,1,,,
2011,WZ08-28,mechanical engineering,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",93,3,0,,,
2011,WZ08-28,mechanical engineering,EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-28,mechanical engineering,EAV-10,Waste from thermal processes,26,5,7,,,
2011,WZ08-28,mechanical engineering,EAV-11,Waste from chemical surface processing,221,18,1,,,
2011,WZ08-28,mechanical engineering,EAV-12,Waste from processes of the mechanical design,827,153,9,,,
2011,WZ08-28,mechanical engineering,EAV-13,Oil waste and waste from liquid fuels,197,16,4,,,
2011,WZ08-28,mechanical engineering,EAV-14,"Waste from organic solvents, coolants",36,1,1,,,
2011,WZ08-28,mechanical engineering,EAV-15,"Packaging drop, upright masses, wipes",218,6,4,,,
2011,WZ08-28,mechanical engineering,EAV-16,"Waste, not listed elsewhere in the directory",70,5,2,,,
2011,WZ08-28,mechanical engineering,EAV-17,Construction and demolition waste,82,22,5,,,
2011,WZ08-28,mechanical engineering,EAV-18,Waste from medical care,,,,,,
2011,WZ08-28,mechanical engineering,EAV-19,"Waste from waste treatment plants, etc.",46,7,4,,,
2011,WZ08-28,mechanical engineering,EAV-20,"Settlement waste (budget waste, etc. Waste)",6,0,2,,,
,,,,,,,,,,
2011,WZ08-29-01,vehicle construction,EAV-01,Waste from the extraction of mineral resources,,,,,,
2011,WZ08-29-01,vehicle construction,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2011,WZ08-29-01,vehicle construction,EAV-03,"Waste from woodworking, among others,",,,,,,
2011,WZ08-29-01,vehicle construction,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2011,WZ08-29-01,vehicle construction,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2011,WZ08-29-01,vehicle construction,EAV-06,Waste from inorganic-chemical processes,53,6,7,,,
2011,WZ08-29-01,vehicle construction,EAV-07,Waste from organic-chemical processes,89,13,5,,,
2011,WZ08-29-01,vehicle construction,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",150,31,4,,,
2011,WZ08-29-01,vehicle construction,EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-29-01,vehicle construction,EAV-10,Waste from thermal processes,22,23,3,,,
2011,WZ08-29-01,vehicle construction,EAV-11,Waste from chemical surface processing,169,27,9,,,
2011,WZ08-29-01,vehicle construction,EAV-12,Waste from processes of the mechanical design,317,115,7,,,
2011,WZ08-29-01,vehicle construction,EAV-13,Oil waste and waste from liquid fuels,183,31,9,,,
2011,WZ08-29-01,vehicle construction,EAV-14,"Waste from organic solvents, coolants",53,2,5,,,
2011,WZ08-29-01,vehicle construction,EAV-15,"Packaging drop, upright masses, wipes",189,15,8,,,
2011,WZ08-29-01,vehicle construction,EAV-16,"Waste, not listed elsewhere in the directory",105,11,1,,,
2011,WZ08-29-01,vehicle construction,EAV-17,Construction and demolition waste,76,39,3,,,
2011,WZ08-29-01,vehicle construction,EAV-18,Waste from medical care,,,,,,
2011,WZ08-29-01,vehicle construction,EAV-19,"Waste from waste treatment plants, etc.",64,16,0,,,
2011,WZ08-29-01,vehicle construction,EAV-20,"Settlement waste (budget waste, etc. Waste)",11,0,2,,,
,,,,,,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-01,Waste from the extraction of mineral resources,,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-03,"Waste from woodworking, among others,",,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-06,Waste from inorganic-chemical processes,12,0,7,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-07,Waste from organic-chemical processes,37,4,3,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",57,2,4,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-10,Waste from thermal processes,7,0,2,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-11,Waste from chemical surface processing,54,2,4,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-12,Waste from processes of the mechanical design,55,2,7,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-13,Oil waste and waste from liquid fuels,8,0,2,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-14,"Waste from organic solvents, coolants",8,0,1,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-15,"Packaging drop, upright masses, wipes",15,0,1,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-16,"Waste, not listed elsewhere in the directory",16,1,3,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-17,Construction and demolition waste,16,0,9,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-18,Waste from medical care,,,,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-19,"Waste from waste treatment plants, etc.",12,0,3,,,
2011,WZ08-31-02,Production of furniture and other goods,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-01,Waste from the extraction of mineral resources,,,,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-03,"Waste from woodworking, among others,",,,,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-06,Waste from inorganic-chemical processes,3,0,1,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-07,Waste from organic-chemical processes,10,0,4,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",8,0,2,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-09,Waste from the photographic industry,,,,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-10,Waste from thermal processes,3,0,2,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-11,Waste from chemical surface processing,18,2,4,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-12,Waste from processes of the mechanical design,46,3,2,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-13,Oil waste and waste from liquid fuels,63,7,3,,,
2011,WZ08-33,Repair and installation of machinery and equipment.,EAV-14,"Waste from organic solvents, coolants",,,,,,
